TS	X	Y
0	0	20
1	0.0	13.600000000000001
2	3.2	15.52
3	3.84	15.904
4	3.968	15.9808
5	3.9936	15.99616
6	3.99872	15.999232
7	3.9997439999999997	15.9998464
8	3.9999488	15.99996928
9	3.99998976	15.999993856
10	3.999997952	15.9999987712
11	3.9999995904	15.999999754240001
12	3.99999991808	15.999999950848
13	3.999999983616	15.9999999901696
14	3.9999999967232	15.999999998033921
15	3.99999999934464	15.999999999606784
16	3.999999999868928	15.999999999921357
17	3.9999999999737854	15.999999999984272
18	3.999999999994757	15.999999999996854
19	3.9999999999989515	15.999999999999371
20	3.9999999999997904	15.999999999999874
21	3.9999999999999583	15.999999999999975
22	3.9999999999999916	15.999999999999995
23	3.9999999999999982	16.0
24	3.9999999999999996	16.0
25	4.0	16.0
26	4	16
27	4	16
28	4	16
29	4	16
30	4	16
31	4	16
32	4	16
33	4	16
34	4	16
35	4	16
36	4	16
37	4	16
38	4	16
39	4	16
40	4	16
41	4	16
42	4	16
43	4	16
44	4	16
45	4	16
46	4	16
47	4	16
48	4	16
49	4	16
50	4	16
51	4	16
52	4	16
53	4	16
54	4	16
55	4	16
56	4	16
57	4	16
58	4	16
59	4	16
60	4	16
61	4	16
62	4	16
63	4	16
64	4	16
65	4	16
66	4	16
67	4	16
68	4	16
69	4	16
70	4	16
71	4	16
72	4	16
73	4	16
74	4	16
75	4	16
76	4	16
77	4	16
78	4	16
79	4	16
80	4	16
81	4	16
82	4	16
83	4	16
84	4	16
85	4	16
86	4	16
87	4	16
88	4	16
89	4	16
90	4	16
91	4	16
92	4	16
93	4	16
94	4	16
95	4	16
96	4	16
97	4	16
98	4	16
99	4	16
100	4	16
101	4	16
102	4	16
103	4	16
104	4	16
105	4	16
106	4	16
107	4	16
108	4	16
109	4	16
110	4	16
111	4	16
112	4	16
113	4	16
114	4	16
115	4	16
116	4	16
117	4	16
118	4	16
119	4	16
120	4	16
121	4	16
122	4	16
123	4	16
124	4	16
125	4	16
126	4	16
127	4	16
128	4	16
129	4	16
130	4	16
131	4	16
132	4	16
133	4	16
134	4	16
135	4	16
136	4	16
137	4	16
138	4	16
139	4	16
140	4	16
141	4	16
142	4	16
143	4	16
144	4	16
145	4	16
146	4	16
147	4	16
148	4	16
149	4	16
150	4	16
151	4	16
152	4	16
153	4	16
154	4	16
155	4	16
156	4	16
157	4	16
158	4	16
159	4	16
160	4	16
161	4	16
162	4	16
163	4	16
164	4	16
165	4	16
166	4	16
167	4	16
168	4	16
169	4	16
170	4	16
171	4	16
172	4	16
173	4	16
174	4	16
175	4	16
176	4	16
177	4	16
178	4	16
179	4	16
180	4	16
181	4	16
182	4	16
183	4	16
184	4	16
185	4	16
186	4	16
187	4	16
188	4	16
189	4	16
190	4	16
191	4	16
192	4	16
193	4	16
194	4	16
195	4	16
196	4	16
197	4	16
198	4	16
199	4	16
200	4	16
201	4	16
202	4	16
203	4	16
204	4	16
205	4	16
206	4	16
207	4	16
208	4	16
209	4	16
210	4	16
211	4	16
212	4	16
213	4	16
214	4	16
215	4	16
216	4	16
217	4	16
218	4	16
219	4	16
220	4	16
221	4	16
222	4	16
223	4	16
224	4	16
225	4	16
226	4	16
227	4	16
228	4	16
229	4	16
230	4	16
231	4	16
232	4	16
233	4	16
234	4	16
235	4	16
236	4	16
237	4	16
238	4	16
239	4	16
240	4	16
241	4	16
242	4	16
243	4	16
244	4	16
245	4	16
246	4	16
247	4	16
248	4	16
249	4	16
250	4	16
251	4	16
252	4	16
253	4	16
254	4	16
255	4	16
256	4	16
257	4	16
258	4	16
259	4	16
260	4	16
261	4	16
262	4	16
263	4	16
264	4	16
265	4	16
266	4	16
267	4	16
268	4	16
269	4	16
270	4	16
271	4	16
272	4	16
273	4	16
274	4	16
275	4	16
276	4	16
277	4	16
278	4	16
279	4	16
280	4	16
281	4	16
282	4	16
283	4	16
284	4	16
285	4	16
286	4	16
287	4	16
288	4	16
289	4	16
290	4	16
291	4	16
292	4	16
293	4	16
294	4	16
295	4	16
296	4	16
297	4	16
298	4	16
299	4	16
300	4	16
301	4	16
302	4	16
303	4	16
304	4	16
305	4	16
306	4	16
307	4	16
308	4	16
309	4	16
310	4	16
311	4	16
312	4	16
313	4	16
314	4	16
315	4	16
316	4	16
317	4	16
318	4	16
319	4	16
320	4	16
321	4	16
322	4	16
323	4	16
324	4	16
325	4	16
326	4	16
327	4	16
328	4	16
329	4	16
330	4	16
331	4	16
332	4	16
333	4	16
334	4	16
335	4	16
336	4	16
337	4	16
338	4	16
339	4	16
340	4	16
341	4	16
342	4	16
343	4	16
344	4	16
345	4	16
346	4	16
347	4	16
348	4	16
349	4	16
350	4	16
351	4	16
352	4	16
353	4	16
354	4	16
355	4	16
356	4	16
357	4	16
358	4	16
359	4	16
360	4	16
361	4	16
362	4	16
363	4	16
364	4	16
365	4	16
366	4	16
367	4	16
368	4	16
369	4	16
370	4	16
371	4	16
372	4	16
373	4	16
374	4	16
375	4	16
376	4	16
377	4	16
378	4	16
379	4	16
380	4	16
381	4	16
382	4	16
383	4	16
384	4	16
385	4	16
386	4	16
387	4	16
388	4	16
389	4	16
390	4	16
391	4	16
392	4	16
393	4	16
394	4	16
395	4	16
396	4	16
397	4	16
398	4	16
399	4	16
400	4	16
401	4	16
402	4	16
403	4	16
404	4	16
405	4	16
406	4	16
407	4	16
408	4	16
409	4	16
410	4	16
411	4	16
412	4	16
413	4	16
414	4	16
415	4	16
416	4	16
417	4	16
418	4	16
419	4	16
420	4	16
421	4	16
422	4	16
423	4	16
424	4	16
425	4	16
426	4	16
427	4	16
428	4	16
429	4	16
430	4	16
431	4	16
432	4	16
433	4	16
434	4	16
435	4	16
436	4	16
437	4	16
438	4	16
439	4	16
440	4	16
441	4	16
442	4	16
443	4	16
444	4	16
445	4	16
446	4	16
447	4	16
448	4	16
449	4	16
450	4	16
451	4	16
452	4	16
453	4	16
454	4	16
455	4	16
456	4	16
457	4	16
458	4	16
459	4	16
460	4	16
461	4	16
462	4	16
463	4	16
464	4	16
465	4	16
466	4	16
467	4	16
468	4	16
469	4	16
470	4	16
471	4	16
472	4	16
473	4	16
474	4	16
475	4	16
476	4	16
477	4	16
478	4	16
479	4	16
480	4	16
481	4	16
482	4	16
483	4	16
484	4	16
485	4	16
486	4	16
487	4	16
488	4	16
489	4	16
490	4	16
491	4	16
492	4	16
493	4	16
494	4	16
495	4	16
496	4	16
497	4	16
498	4	16
499	4	16
500	4	16
501	4	16
502	4	16
503	4	16
504	4	16
505	4	16
506	4	16
507	4	16
508	4	16
509	4	16
510	4	16
511	4	16
512	4	16
513	4	16
514	4	16
515	4	16
516	4	16
517	4	16
518	4	16
519	4	16
520	4	16
521	4	16
522	4	16
523	4	16
524	4	16
525	4	16
526	4	16
527	4	16
528	4	16
529	4	16
530	4	16
531	4	16
532	4	16
533	4	16
534	4	16
535	4	16
536	4	16
537	4	16
538	4	16
539	4	16
540	4	16
541	4	16
542	4	16
543	4	16
544	4	16
545	4	16
546	4	16
547	4	16
548	4	16
549	4	16
550	4	16
551	4	16
552	4	16
553	4	16
554	4	16
555	4	16
556	4	16
557	4	16
558	4	16
559	4	16
560	4	16
561	4	16
562	4	16
563	4	16
564	4	16
565	4	16
566	4	16
567	4	16
568	4	16
569	4	16
570	4	16
571	4	16
572	4	16
573	4	16
574	4	16
575	4	16
576	4	16
577	4	16
578	4	16
579	4	16
580	4	16
581	4	16
582	4	16
583	4	16
584	4	16
585	4	16
586	4	16
587	4	16
588	4	16
589	4	16
590	4	16
591	4	16
592	4	16
593	4	16
594	4	16
595	4	16
596	4	16
597	4	16
598	4	16
599	4	16
600	4	16
601	4	16
602	4	16
603	4	16
604	4	16
605	4	16
606	4	16
607	4	16
608	4	16
609	4	16
610	4	16
611	4	16
612	4	16
613	4	16
614	4	16
615	4	16
616	4	16
617	4	16
618	4	16
619	4	16
620	4	16
621	4	16
622	4	16
623	4	16
624	4	16
625	4	16
626	4	16
627	4	16
628	4	16
629	4	16
630	4	16
631	4	16
632	4	16
633	4	16
634	4	16
635	4	16
636	4	16
637	4	16
638	4	16
639	4	16
640	4	16
641	4	16
642	4	16
643	4	16
644	4	16
645	4	16
646	4	16
647	4	16
648	4	16
649	4	16
650	4	16
651	4	16
652	4	16
653	4	16
654	4	16
655	4	16
656	4	16
657	4	16
658	4	16
659	4	16
660	4	16
661	4	16
662	4	16
663	4	16
664	4	16
665	4	16
666	4	16
667	4	16
668	4	16
669	4	16
670	4	16
671	4	16
672	4	16
673	4	16
674	4	16
675	4	16
676	4	16
677	4	16
678	4	16
679	4	16
680	4	16
681	4	16
682	4	16
683	4	16
684	4	16
685	4	16
686	4	16
687	4	16
688	4	16
689	4	16
690	4	16
691	4	16
692	4	16
693	4	16
694	4	16
695	4	16
696	4	16
697	4	16
698	4	16
699	4	16
700	4	16
701	4	16
702	4	16
703	4	16
704	4	16
705	4	16
706	4	16
707	4	16
708	4	16
709	4	16
710	4	16
711	4	16
712	4	16
713	4	16
714	4	16
715	4	16
716	4	16
717	4	16
718	4	16
719	4	16
720	4	16
721	4	16
722	4	16
723	4	16
724	4	16
725	4	16
726	4	16
727	4	16
728	4	16
729	4	16
730	4	16
731	4	16
732	4	16
733	4	16
734	4	16
735	4	16
736	4	16
737	4	16
738	4	16
739	4	16
740	4	16
741	4	16
742	4	16
743	4	16
744	4	16
745	4	16
746	4	16
747	4	16
748	4	16
749	4	16
750	4	16
751	4	16
752	4	16
753	4	16
754	4	16
755	4	16
756	4	16
757	4	16
758	4	16
759	4	16
760	4	16
761	4	16
762	4	16
763	4	16
764	4	16
765	4	16
766	4	16
767	4	16
768	4	16
769	4	16
770	4	16
771	4	16
772	4	16
773	4	16
774	4	16
775	4	16
776	4	16
777	4	16
778	4	16
779	4	16
780	4	16
781	4	16
782	4	16
783	4	16
784	4	16
785	4	16
786	4	16
787	4	16
788	4	16
789	4	16
790	4	16
791	4	16
792	4	16
793	4	16
794	4	16
795	4	16
796	4	16
797	4	16
798	4	16
799	4	16
800	4	16
801	4	16
802	4	16
803	4	16
804	4	16
805	4	16
806	4	16
807	4	16
808	4	16
809	4	16
