TS	X	Y
0	0	8
1	3.2	8.0
2	3.84	8.0
3	3.968	8.0
4	3.9936	8.0
5	3.99872	8.0
6	3.9997439999999997	8.0
7	3.9999488	8.0
8	3.99998976	8.0
9	3.999997952	8.0
10	3.9999995904	8.0
11	3.99999991808	8.0
12	3.999999983616	8.0
13	3.9999999967232	8.0
14	3.99999999934464	8.0
15	3.999999999868928	8.0
16	3.9999999999737854	8.0
17	3.999999999994757	8.0
18	3.9999999999989515	8.0
19	3.9999999999997904	8.0
20	3.9999999999999583	8.0
21	3.9999999999999916	8.0
22	3.9999999999999982	8.0
23	3.9999999999999996	8.0
24	4.0	8.0
25	4	8
26	4	8
27	4	8
28	4	8
29	4	8
30	4	8
31	4	8
32	4	8
33	4	8
34	4	8
35	4	8
36	4	8
37	4	8
38	4	8
39	4	8
40	4	8
41	4	8
42	4	8
43	4	8
44	4	8
45	4	8
46	4	8
47	4	8
48	4	8
49	4	8
50	4	8
51	4	8
52	4	8
53	4	8
54	4	8
55	4	8
56	4	8
57	4	8
58	4	8
59	4	8
60	4	8
61	4	8
62	4	8
63	4	8
64	4	8
65	4	8
66	4	8
67	4	8
68	4	8
69	4	8
70	4	8
71	4	8
72	4	8
73	4	8
74	4	8
75	4	8
76	4	8
77	4	8
78	4	8
79	4	8
80	4	8
81	4	8
82	4	8
83	4	8
84	4	8
85	4	8
86	4	8
87	4	8
88	4	8
89	4	8
90	4	8
91	4	8
92	4	8
93	4	8
94	4	8
95	4	8
96	4	8
97	4	8
98	4	8
99	4	8
100	4	8
101	4	8
102	4	8
103	4	8
104	4	8
105	4	8
106	4	8
107	4	8
108	4	8
109	4	8
110	4	8
111	4	8
112	4	8
113	4	8
114	4	8
115	4	8
116	4	8
117	4	8
118	4	8
119	4	8
120	4	8
121	4	8
122	4	8
123	4	8
124	4	8
125	4	8
126	4	8
127	4	8
128	4	8
129	4	8
130	4	8
131	4	8
132	4	8
133	4	8
134	4	8
135	4	8
136	4	8
137	4	8
138	4	8
139	4	8
140	4	8
141	4	8
142	4	8
143	4	8
144	4	8
145	4	8
146	4	8
147	4	8
148	4	8
149	4	8
150	4	8
151	4	8
152	4	8
153	4	8
154	4	8
155	4	8
156	4	8
157	4	8
158	4	8
159	4	8
160	4	8
161	4	8
162	4	8
163	4	8
164	4	8
165	4	8
166	4	8
167	4	8
168	4	8
169	4	8
170	4	8
171	4	8
172	4	8
173	4	8
174	4	8
175	4	8
176	4	8
177	4	8
178	4	8
179	4	8
180	4	8
181	4	8
182	4	8
183	4	8
184	4	8
185	4	8
186	4	8
187	4	8
188	4	8
189	4	8
190	4	8
191	4	8
192	4	8
193	4	8
194	4	8
195	4	8
196	4	8
197	4	8
198	4	8
199	4	8
200	4	8
201	4	8
202	4	8
203	4	8
204	4	8
205	4	8
206	4	8
207	4	8
208	4	8
209	4	8
210	4	8
211	4	8
212	4	8
213	4	8
214	4	8
215	4	8
216	4	8
217	4	8
218	4	8
219	4	8
220	4	8
221	4	8
222	4	8
223	4	8
224	4	8
225	4	8
226	4	8
227	4	8
228	4	8
229	4	8
230	4	8
231	4	8
232	4	8
233	4	8
234	4	8
235	4	8
236	4	8
237	4	8
238	4	8
239	4	8
240	4	8
241	4	8
242	4	8
243	4	8
244	4	8
245	4	8
246	4	8
247	4	8
248	4	8
249	4	8
250	4	8
251	4	8
252	4	8
253	4	8
254	4	8
255	4	8
256	4	8
257	4	8
258	4	8
259	4	8
260	4	8
261	4	8
262	4	8
263	4	8
264	4	8
265	4	8
266	4	8
267	4	8
268	4	8
269	4	8
270	4	8
271	4	8
272	4	8
273	4	8
274	4	8
275	4	8
276	4	8
277	4	8
278	4	8
279	4	8
280	4	8
281	4	8
282	4	8
283	4	8
284	4	8
285	4	8
286	4	8
287	4	8
288	4	8
289	4	8
290	4	8
291	4	8
292	4	8
293	4	8
294	4	8
295	4	8
296	4	8
297	4	8
298	4	8
299	4	8
300	4	8
301	4	8
302	4	8
303	4	8
304	4	8
305	4	8
306	4	8
307	4	8
308	4	8
309	4	8
310	4	8
311	4	8
312	4	8
313	4	8
314	4	8
315	4	8
316	4	8
317	4	8
318	4	8
319	4	8
