TS	X	Y
0	20	20
1	13.600000000000001	16.8
2	9.12	19.36
3	5.023999999999999	19.872
4	4.2048	13.5744
5	7.24096	12.31488
6	7.848192	12.062976
7	7.9696384	12.0125952
8	7.9939276800000005	12.002519040000001
9	7.998785536	12.000503808000001
10	7.9997571072	12.0001007616
11	7.9999514214400005	12.000020152320001
12	7.999990284288	12.000004030464002
13	7.9999980568576	12.000000806092801
14	7.9999996113715195	12.000000161218562
15	7.999999922274304	12.000000032243713
16	7.999999984454861	12.000000006448744
17	7.999999996890972	12.000000001289749
18	7.999999999378194	12.00000000025795
19	7.999999999875639	12.00000000005159
20	7.9999999999751275	12.000000000010319
21	7.999999999995025	12.000000000002064
22	7.999999999999005	12.000000000000414
23	7.999999999999801	12.000000000000083
24	7.99999999999996	12.000000000000018
25	7.999999999999992	12.000000000000004
26	7.999999999999998	12.000000000000002
27	8.0	12.000000000000002
28	8.0	12.000000000000002
29	8.0	12.000000000000002
30	8.0	12.000000000000002
31	8.0	12.000000000000002
32	8.0	12.000000000000002
33	8.0	12.000000000000002
34	8.0	12.000000000000002
35	8.0	12.000000000000002
36	8.0	12.000000000000002
37	8.0	12.000000000000002
38	8.0	12.000000000000002
39	8.0	12.000000000000002
40	8.0	12.000000000000002
41	8.0	12.000000000000002
42	8.0	12.000000000000002
43	8.0	12.000000000000002
44	8.0	12.000000000000002
45	8.0	12.000000000000002
46	8.0	12.000000000000002
47	8.0	12.000000000000002
48	8.0	12.000000000000002
49	8.0	12.000000000000002
50	8.0	12.000000000000002
51	8.0	12.000000000000002
52	8.0	12.000000000000002
53	8.0	12.000000000000002
54	8.0	12.000000000000002
55	8.0	12.000000000000002
56	8.0	12.000000000000002
57	8.0	12.000000000000002
58	8.0	12.000000000000002
59	8.0	12.000000000000002
60	8.0	12.000000000000002
61	8.0	12.000000000000002
62	8.0	12.000000000000002
63	8.0	12.000000000000002
64	8.0	12.000000000000002
65	8.0	12.000000000000002
66	8.0	12.000000000000002
67	8.0	12.000000000000002
68	8.0	12.000000000000002
69	8.0	12.000000000000002
70	8.0	12.000000000000002
71	8.0	12.000000000000002
72	8.0	12.000000000000002
73	8.0	12.000000000000002
74	8.0	12.000000000000002
75	8.0	12.000000000000002
76	8.0	12.000000000000002
77	8.0	12.000000000000002
78	8.0	12.000000000000002
79	8.0	12.000000000000002
80	8.0	12.000000000000002
81	8.0	12.000000000000002
82	8.0	12.000000000000002
83	8.0	12.000000000000002
84	8.0	12.000000000000002
85	8.0	12.000000000000002
86	8.0	12.000000000000002
87	8.0	12.000000000000002
88	8.0	12.000000000000002
89	8.0	12.000000000000002
90	8.0	12.000000000000002
91	8.0	12.000000000000002
92	8.0	12.000000000000002
93	8.0	12.000000000000002
94	8.0	12.000000000000002
95	8.0	12.000000000000002
96	8.0	12.000000000000002
97	8.0	12.000000000000002
98	8.0	12.000000000000002
99	8.0	12.000000000000002
100	8.0	12.000000000000002
101	8.0	12.000000000000002
102	8.0	12.000000000000002
103	8.0	12.000000000000002
104	8.0	12.000000000000002
105	8.0	12.000000000000002
106	8.0	12.000000000000002
107	8.0	12.000000000000002
108	8.0	12.000000000000002
109	8.0	12.000000000000002
110	8.0	12.000000000000002
111	8.0	12.000000000000002
112	8.0	12.000000000000002
113	8.0	12.000000000000002
114	8.0	12.000000000000002
115	8.0	12.000000000000002
116	8.0	12.000000000000002
117	8.0	12.000000000000002
118	8.0	12.000000000000002
119	8.0	12.000000000000002
120	8.0	12.000000000000002
121	8.0	12.000000000000002
122	8.0	12.000000000000002
123	8.0	12.000000000000002
124	8.0	12.000000000000002
125	8.0	12.000000000000002
126	8.0	12.000000000000002
127	8.0	12.000000000000002
128	8.0	12.000000000000002
129	8.0	12.000000000000002
130	8.0	12.000000000000002
131	8.0	12.000000000000002
132	8.0	12.000000000000002
133	8.0	12.000000000000002
134	8.0	12.000000000000002
135	8.0	12.000000000000002
136	8.0	12.000000000000002
137	8.0	12.000000000000002
138	8.0	12.000000000000002
139	8.0	12.000000000000002
140	8.0	12.000000000000002
141	8.0	12.000000000000002
142	8.0	12.000000000000002
143	8.0	12.000000000000002
144	8.0	12.000000000000002
145	8.0	12.000000000000002
146	8.0	12.000000000000002
147	8.0	12.000000000000002
148	8.0	12.000000000000002
149	8.0	12.000000000000002
150	8.0	12.000000000000002
151	8.0	12.000000000000002
152	8.0	12.000000000000002
153	8.0	12.000000000000002
154	8.0	12.000000000000002
155	8.0	12.000000000000002
156	8.0	12.000000000000002
157	8.0	12.000000000000002
158	8.0	12.000000000000002
159	8.0	12.000000000000002
160	8.0	12.000000000000002
161	8.0	12.000000000000002
162	8.0	12.000000000000002
163	8.0	12.000000000000002
164	8.0	12.000000000000002
165	8.0	12.000000000000002
166	8.0	12.000000000000002
167	8.0	12.000000000000002
168	8.0	12.000000000000002
169	8.0	12.000000000000002
170	8.0	12.000000000000002
171	8.0	12.000000000000002
172	8.0	12.000000000000002
173	8.0	12.000000000000002
174	8.0	12.000000000000002
175	8.0	12.000000000000002
176	8.0	12.000000000000002
177	8.0	12.000000000000002
178	8.0	12.000000000000002
179	8.0	12.000000000000002
180	8.0	12.000000000000002
181	8.0	12.000000000000002
182	8.0	12.000000000000002
183	8.0	12.000000000000002
184	8.0	12.000000000000002
185	8.0	12.000000000000002
186	8.0	12.000000000000002
187	8.0	12.000000000000002
188	8.0	12.000000000000002
189	8.0	12.000000000000002
190	8.0	12.000000000000002
191	8.0	12.000000000000002
192	8.0	12.000000000000002
193	8.0	12.000000000000002
194	8.0	12.000000000000002
195	8.0	12.000000000000002
196	8.0	12.000000000000002
197	8.0	12.000000000000002
198	8.0	12.000000000000002
199	8.0	12.000000000000002
200	8.0	12.000000000000002
201	8.0	12.000000000000002
202	8.0	12.000000000000002
203	8.0	12.000000000000002
204	8.0	12.000000000000002
205	8.0	12.000000000000002
206	8.0	12.000000000000002
207	8.0	12.000000000000002
208	8.0	12.000000000000002
209	8.0	12.000000000000002
210	8.0	12.000000000000002
211	8.0	12.000000000000002
212	8.0	12.000000000000002
213	8.0	12.000000000000002
214	8.0	12.000000000000002
215	8.0	12.000000000000002
216	8.0	12.000000000000002
217	8.0	12.000000000000002
218	8.0	12.000000000000002
219	8.0	12.000000000000002
220	8.0	12.000000000000002
221	8.0	12.000000000000002
222	8.0	12.000000000000002
223	8.0	12.000000000000002
224	8.0	12.000000000000002
225	8.0	12.000000000000002
226	8.0	12.000000000000002
227	8.0	12.000000000000002
228	8.0	12.000000000000002
229	8.0	12.000000000000002
230	8.0	12.000000000000002
231	8.0	12.000000000000002
232	8.0	12.000000000000002
233	8.0	12.000000000000002
234	8.0	12.000000000000002
235	8.0	12.000000000000002
236	8.0	12.000000000000002
237	8.0	12.000000000000002
238	8.0	12.000000000000002
239	8.0	12.000000000000002
240	8.0	12.000000000000002
241	8.0	12.000000000000002
242	8.0	12.000000000000002
243	8.0	12.000000000000002
244	8.0	12.000000000000002
245	8.0	12.000000000000002
246	8.0	12.000000000000002
247	8.0	12.000000000000002
248	8.0	12.000000000000002
249	8.0	12.000000000000002
250	8.0	12.000000000000002
251	8.0	12.000000000000002
252	8.0	12.000000000000002
253	8.0	12.000000000000002
254	8.0	12.000000000000002
255	8.0	12.000000000000002
256	8.0	12.000000000000002
257	8.0	12.000000000000002
258	8.0	12.000000000000002
259	8.0	12.000000000000002
260	8.0	12.000000000000002
261	8.0	12.000000000000002
262	8.0	12.000000000000002
263	8.0	12.000000000000002
