EpNum	EpSteps	Reward	ener	dist	NumCovTargets
1	74	25	948388.960392957	0.0	9	[(0, 1000), (1000, 0), (0, 0), (1000, 1000), (2000, 0), (3000, 0), (4000, 0), (5000, 0), (5000, 1000), (5000, 2000), (4000, 2000), (3000, 1000), (2000, 2000), (3000, 1000), (2000, 0), (3000, 1000), (4000, 0), (4000, 1000), (5000, 1000), (4000, 2000), (3000, 1000), (2000, 1000), (2000, 2000), (2000, 1000), (3000, 0), (3000, 1000), (2000, 1000), (1000, 1000), (1000, 0), (0, 0), (1000, 1000), (0, 1000), (0, 2000), (0, 3000), (0, 2000), (1000, 3000), (2000, 4000), (2000, 3000), (1000, 4000), (2000, 3000), (3000, 2000), (3000, 3000), (2000, 4000), (1000, 5000), (0, 4000), (1000, 5000), (2000, 4000), (3000, 4000), (4000, 3000), (3000, 2000), (2000, 2000), (2000, 1000), (1000, 1000), (2000, 0), (1000, 0), (1000, 1000), (2000, 1000), (3000, 0), (2000, 0)]
2	74	24	783495.526217005	0.0	9	[(1000, 0), (0, 0), (0, 1000), (0, 0), (0, 1000), (1000, 0), (1000, 1000), (0, 0), (1000, 0), (1000, 1000), (1000, 0), (0, 1000), (1000, 2000), (0, 1000), (0, 0), (1000, 1000), (0, 0), (0, 1000), (1000, 1000), (2000, 1000), (3000, 2000), (4000, 2000), (4000, 1000), (3000, 0), (3000, 1000), (3000, 0), (4000, 1000), (3000, 2000), (2000, 1000), (3000, 1000), (4000, 0), (3000, 1000), (3000, 0), (4000, 0), (5000, 1000), (6000, 2000), (5000, 3000), (4000, 3000), (4000, 4000), (3000, 5000), (4000, 5000), (5000, 6000), (5000, 5000), (5000, 4000), (5000, 5000), (4000, 6000), (3000, 6000)]
3	74	-30	745971.644662754	0.0	4	[(1000, 1000), (0, 1000), (1000, 1000), (1000, 0), (1000, 1000), (1000, 2000), (2000, 2000), (2000, 3000), (1000, 2000), (1000, 1000), (1000, 2000), (2000, 1000), (1000, 2000), (0, 3000), (0, 2000), (0, 1000), (0, 0), (0, 1000), (0, 2000), (0, 1000), (1000, 1000), (0, 1000), (1000, 0), (0, 0), (1000, 0), (0, 0), (1000, 0), (2000, 0), (1000, 0), (0, 0), (0, 1000), (0, 0), (0, 1000), (0, 0), (1000, 1000), (0, 2000), (1000, 1000), (0, 0), (0, 1000), (1000, 2000), (2000, 1000), (3000, 0), (2000, 0), (2000, 1000), (3000, 2000), (2000, 1000)]
4	74	2	896067.1708797588	0.0	7	[(0, 1000), (1000, 0), (0, 0), (1000, 0), (2000, 0), (3000, 1000), (4000, 2000), (5000, 1000), (6000, 0), (5000, 1000), (6000, 0), (6000, 1000), (5000, 2000), (6000, 3000), (5000, 4000), (6000, 4000), (5000, 5000), (4000, 4000), (3000, 5000), (3000, 4000), (4000, 5000), (3000, 4000), (4000, 3000), (3000, 2000), (4000, 3000), (3000, 4000), (2000, 5000), (3000, 5000), (2000, 6000), (3000, 5000), (4000, 5000), (3000, 4000), (4000, 4000), (5000, 5000), (4000, 4000), (3000, 3000), (3000, 2000), (4000, 3000), (3000, 2000), (2000, 1000), (1000, 0), (2000, 1000), (1000, 2000), (0, 2000), (0, 3000), (1000, 4000), (1000, 3000), (0, 2000), (1000, 2000), (0, 3000)]
5	74	3	836495.526217005	0.0	7	[(1000, 0), (2000, 1000), (2000, 0), (1000, 1000), (0, 0), (0, 1000), (0, 2000), (1000, 3000), (2000, 3000), (3000, 4000), (2000, 3000), (2000, 4000), (3000, 3000), (2000, 2000), (2000, 1000), (3000, 2000), (2000, 2000), (1000, 3000), (1000, 2000), (2000, 3000), (3000, 4000), (3000, 5000), (4000, 5000), (3000, 5000), (3000, 6000), (2000, 6000), (2000, 5000), (2000, 4000), (1000, 5000), (2000, 5000), (1000, 6000), (2000, 6000), (2000, 5000), (2000, 4000), (1000, 5000), (0, 4000), (0, 3000), (0, 4000), (1000, 4000), (2000, 4000), (2000, 3000), (1000, 3000), (1000, 2000), (2000, 1000), (1000, 0), (0, 0), (1000, 0), (0, 1000), (0, 0), (0, 1000), (1000, 1000), (0, 2000)]
6	74	3	947710.7499061547	0.0	7	[(1000, 0), (0, 1000), (1000, 0), (0, 0), (1000, 1000), (2000, 1000), (2000, 0), (2000, 1000), (2000, 2000), (2000, 3000), (3000, 4000), (4000, 4000), (3000, 5000), (2000, 5000), (3000, 6000), (4000, 5000), (3000, 4000), (3000, 3000), (4000, 3000), (4000, 2000), (5000, 2000), (6000, 2000), (5000, 1000), (6000, 1000), (5000, 0), (6000, 0), (6000, 1000), (5000, 2000), (4000, 1000), (3000, 1000), (4000, 1000), (4000, 2000), (4000, 1000), (3000, 0), (2000, 1000), (3000, 1000), (2000, 2000), (2000, 3000), (2000, 4000), (2000, 5000), (2000, 4000), (2000, 5000), (3000, 5000), (3000, 4000), (4000, 4000), (3000, 4000), (4000, 3000), (5000, 3000), (4000, 2000), (4000, 3000), (4000, 4000), (4000, 3000), (5000, 3000), (5000, 2000), (4000, 3000), (3000, 3000), (4000, 3000), (5000, 2000), (5000, 3000), (4000, 3000), (4000, 4000), (3000, 4000), (3000, 3000)]
7	74	-19	852649.8551495558	0.0	5	[(1000, 1000), (1000, 0), (2000, 0), (3000, 0), (4000, 1000), (4000, 2000), (3000, 3000), (4000, 3000), (3000, 4000), (2000, 4000), (3000, 3000), (3000, 2000), (2000, 3000), (3000, 2000), (3000, 1000), (3000, 0), (2000, 0), (2000, 1000), (1000, 1000), (1000, 2000), (1000, 1000), (0, 1000), (1000, 0), (2000, 1000), (3000, 2000), (3000, 1000), (4000, 1000), (3000, 0), (3000, 1000), (2000, 0), (2000, 1000), (2000, 2000), (1000, 1000), (0, 2000), (1000, 2000), (1000, 1000), (0, 0), (1000, 0), (1000, 1000), (0, 1000), (1000, 1000), (0, 2000), (1000, 2000), (0, 3000), (0, 2000), (1000, 1000), (2000, 2000), (3000, 1000), (4000, 2000), (3000, 2000), (2000, 1000), (3000, 2000)]
8	74	-8	794095.5262170049	0.0	6	[(0, 1000), (1000, 1000), (1000, 0), (0, 1000), (1000, 0), (1000, 1000), (1000, 0), (0, 0), (1000, 1000), (2000, 0), (3000, 0), (2000, 1000), (2000, 0), (2000, 1000), (3000, 0), (3000, 1000), (4000, 2000), (4000, 1000), (5000, 0), (6000, 1000), (6000, 0), (6000, 1000), (6000, 0), (5000, 1000), (4000, 0), (3000, 0), (4000, 0), (3000, 1000), (3000, 0), (4000, 1000), (4000, 0), (5000, 0), (6000, 1000), (5000, 0), (6000, 0), (5000, 0), (4000, 1000), (4000, 0), (3000, 0), (4000, 0), (4000, 1000), (4000, 0), (5000, 1000), (5000, 2000), (4000, 3000), (5000, 4000), (6000, 5000), (5000, 5000)]
9	74	-8	745802.0920410532	0.0	6	[(0, 1000), (1000, 1000), (2000, 1000), (1000, 0), (2000, 0), (3000, 0), (4000, 1000), (4000, 2000), (4000, 3000), (5000, 3000), (5000, 4000), (4000, 4000), (3000, 4000), (4000, 4000), (3000, 3000), (3000, 2000), (4000, 1000), (3000, 2000), (3000, 1000), (4000, 1000), (4000, 0), (5000, 0), (4000, 1000), (4000, 0), (4000, 1000), (3000, 1000), (2000, 0), (2000, 1000), (1000, 1000), (2000, 2000), (1000, 1000), (1000, 2000), (2000, 2000), (3000, 2000), (4000, 3000), (5000, 3000), (6000, 2000), (6000, 1000), (6000, 0), (5000, 0), (6000, 0), (6000, 1000), (6000, 0), (5000, 0), (6000, 1000), (5000, 2000), (5000, 1000)]
10	74	13	910695.5262170051	0.0	8	[(1000, 0), (2000, 1000), (3000, 1000), (4000, 1000), (5000, 1000), (4000, 1000), (4000, 0), (3000, 0), (2000, 1000), (2000, 0), (3000, 1000), (2000, 0), (3000, 0), (4000, 1000), (3000, 2000), (3000, 3000), (2000, 3000), (1000, 4000), (1000, 3000), (2000, 4000), (2000, 3000), (3000, 3000), (4000, 3000), (5000, 3000), (4000, 3000), (4000, 4000), (5000, 4000), (5000, 3000), (5000, 2000), (5000, 3000), (6000, 2000), (5000, 2000), (4000, 2000), (5000, 2000), (4000, 1000), (3000, 2000), (4000, 3000), (5000, 4000), (6000, 4000), (6000, 5000), (6000, 4000), (5000, 4000), (5000, 3000), (6000, 4000), (6000, 3000), (6000, 2000), (5000, 3000), (5000, 4000), (5000, 3000), (5000, 4000), (4000, 3000), (4000, 4000), (5000, 4000), (4000, 3000), (3000, 2000), (4000, 1000), (4000, 0), (4000, 1000), (5000, 2000)]
