0	4278.065425097022	4490.632581783427	0	3	5	217.1532719272683
1	552.7446322357805	2198.8748230918754	0	5	1	198.72798491634143
2	1213.9946208671809	945.4845407667476	1	3	1	182.44274905576088
3	3652.742538170704	2137.5924938364838	0	3	4	230.97925139746442
4	2790.5733147749906	4859.8784052972715	1	4	3	163.12745825823134
5	3438.261106832072	4322.543517805345	0	5	5	205.41900405036097
6	1043.9757606010517	1051.9900138079988	1	2	1	141.05979962152838
7	3023.5407033557167	1754.423450559286	1	2	1	148.78089470290868
8	3785.840608031064	1048.4734346718442	0	1	2	203.32409337473723
9	3154.703766290025	4176.989427107921	1	2	4	143.24877418155094
10	448.52883799033054	492.25480633172174	1	1	2	158.14490916270736
11	768.9080519578142	1032.2465327377702	0	5	1	194.38418355008008
12	4390.457881236825	1105.3418516717434	0	3	5	192.45965504622495
13	3415.7030834941147	4917.540254526336	1	5	4	140.6074980671122
14	1360.5809351950327	644.2634891991721	0	1	1	214.8052857644318
15	4906.88013106437	1235.3133551773951	0	1	1	204.05977529365146
16	1086.8601696800433	3053.5437262820924	1	5	1	173.69413840924489
17	1090.8181383078268	3098.3030230513045	0	4	3	187.78823955774664
18	2539.5465365356604	2696.3796067650987	1	3	3	179.68255915952022
19	1496.194617827439	3165.8657696379064	0	4	2	212.48659685719764
20	3286.303733953841	4094.630602869843	1	1	4	174.20903768910847
21	1819.2981154201866	4020.8515133312276	0	2	2	195.2364123298177
22	2957.1146170163006	910.3524361693835	1	1	5	165.10390870362428
23	2991.5743804709914	916.0957300784985	0	1	3	221.19551725735516
24	2354.1200122380505	1642.8533353730086	0	2	1	186.34544179883838
25	1939.7548034622828	4676.270408487688	0	3	2	189.3354393074174
26	4316.802287466147	3940.500138978907	1	1	5	146.28894671416558
27	2786.340922849887	138.44720087322673	1	4	3	169.96501377965635
28	2068.2562471511783	762.2093745251964	1	1	1	148.26694159033156
29	1715.2693752188536	1444.8969616440902	0	4	2	212.55016891947054
