0	2032.4275157073437	1907.4855031414686	0	3	2	134.65140917443105
1	2296.620459812295	1360.324091962459	1	2	4	128.2774584101876
2	939.9004922432521	2764.6304781920353	1	4	2	129.96162287834616
3	689.0092419573695	2238.801848391474	0	4	3	146.8761261189874
4	301.92908687849695	1358.5848223271737	0	3	1	146.02332143511916
5	311.7412332389785	1869.0900115221048	1	3	1	118.75729422166793
6	1180.1057638533064	2989.9990885504917	1	1	2	116.76847721550357
7	1800.5780212169943	1861.1156042433988	0	3	1	157.9321875273429
8	488.98347169356725	2095.2120672302276	0	2	1	166.57686927864077
9	1878.8426631846705	2163.938709757968	0	2	3	144.0533258462065
10	2990.013097730979	2099.002619546196	0	3	2	160.67133672550386
11	1468.5744089222862	1194.7148817844572	1	2	4	132.3577127284839
12	602.6306144010218	1021.5261228802044	1	2	2	127.47526609199524
13	330.96614104072546	1790.807850296669	0	4	1	138.32865869147938
14	2162.005195326212	2533.4010390652425	0	4	1	163.10596208523853
15	1415.42123220463	592.3300460993615	0	1	2	162.93892995238272
16	1080.2983526994933	1851.7158760242312	1	3	2	109.05099253511668
17	177.05366608181328	336.41073321636264	1	1	3	105.16025391230976
18	2873.3780445629823	1475.6756089125965	0	2	2	159.86336904495352
19	1794.0281331468436	1182.0050850183204	0	1	3	137.1996232641159
