0	3687.660219156338	4524.522355224509	1	3	3	254.31088759632436
1	1523.5058250565014	2066.4382281320627	0	2	7	332.3166402551797
2	5201.205347370687	9461.596012938011	1	6	4	254.60046007801634
3	7498.04924378524	9063.256155473155	0	7	1	322.2087255273087
4	1791.738298373975	1541.1195405696653	0	2	1	294.64755040172145
5	8224.02940657952	9154.00367582244	0	7	7	290.69252263824023
6	1821.9284740595197	904.594216167014	1	4	1	270.6697488023931
7	2375.950989628496	3422.993873703562	1	3	7	226.11860111754225
8	409.55181527728035	677.19397690966	0	1	1	287.83235602456216
9	7664.758794044519	6584.094849255565	1	5	3	239.33927061602097
