0	7584.541592571246	9074.067699071406	1	7	4	250.96168462043573
1	7677.69123471834	4085.7114043397924	0	3	4	308.54572785576585
2	5418.10394537031	5053.262993171289	1	4	5	250.49526888924302
3	2713.072762133949	8465.134095266743	0	7	2	286.06570284922213
4	7878.3846358248575	5360.798079478107	0	4	7	329.19063405781606
5	2868.5390120800735	2234.567376510009	1	2	5	239.41758781587447
6	3325.7968229536937	2291.7246028692116	1	2	6	220.23923714250435
7	3404.237370843216	7301.529671355402	1	6	5	275.28925912556304
8	7754.076566296939	2845.2595707871174	1	2	6	267.0714426860229
9	4239.088588470557	7405.88607355882	0	6	7	329.3419958589913
