0	384.81235489490854	295.7707849649695	0	1	2	80.95910512613659
1	433.0213107056162	644.8404369018721	1	2	1	61.959363204957505
2	501.85110256122454	334.7837008537415	0	1	1	79.69135904155276
3	447.8726984487354	316.79089948291175	0	1	2	84.57122621786166
4	492.7385381593528	224.4222675532496	0	1	1	90.77995809546238
5	568.8865071959167	687.2438033215899	1	1	2	66.93003673143342
6	353.8573497721518	618.4524499240506	1	2	2	65.12350332526545
7	511.78923433174015	671.0964114439134	0	2	2	76.80975554049397
8	366.57223040053384	934.5731878511115	0	2	1	85.48666886280026
9	404.3565518267012	551.9860752940207	0	2	1	75.72387793859079
