0	16.130167303086616	14.591432912500819	1	3	4	0.682797778321418
1	3.3539140624779264	3.5589856770796544	1	1	5	0.869517344372988
2	23.925257315904464	10.987542885984077	0	2	5	0.9842264880583271
3	11.897845442688864	11.495581659243502	0	5	3	1.0423786747875188
4	3.186612457448403	19.5311020762414	0	5	1	0.9695094723962645
5	6.1960921739064805	4.032682028984413	0	1	4	0.9061492515522658
6	19.455340041449332	10.242556673574889	1	2	2	0.7979510829430981
7	10.43897158340957	10.168791088184276	1	4	2	0.7603246374465197
8	11.718273638691898	8.759997565663523	1	4	3	0.6791018632311123
9	21.282449035022758	10.54707483917046	0	2	5	0.9042167026525968
