0	3376.551525223297	9003.037931763633	0	1456	844
1	4749.948399452572	4574.065639181635	0	315	1187
2	2476.9668283354767	8487.353112445933	0	399	619
3	6814.638939955192	9857.725855575982	1	2464	430
4	5137.569107815985	2107.144559757901	0	364	1284
5	9309.01238715069	9488.028820305875	1	366	2327
6	6986.488909186577	4856.554421495257	1	248	1746
7	7597.934758776943	2390.039173903511	1	597	34
8	9026.236755931477	5250.610494702372	1	1312	2312
9	7750.481263089614	4421.772303249412	1	950	1937
10	2656.424240480313	7672.062569696192	0	1918	1644
11	9892.143952634553	2534.956857581054	1	633	141
12	598.978215511965	1343.2395912862048	0	336	1848
13	8730.766549565258	3890.0450169429246	1	573	2182
14	7118.881162594258	6849.847552465038	1	1712	18
15	8677.74481341543	609.2121666398631	1	1468	2169
16	8201.81821199773	9834.280727284799	0	2458	1378
17	684.3524090323705	5663.273740963613	0	1416	1974
18	2003.8359126729779	8891.843340395537	1	2341	501
19	313.58484560854885	427.1254339382434	1	107	104
20	4482.343457879025	8136.792937383151	0	2034	124
21	3206.9354033427635	1351.8575367605945	0	1656	801
22	4718.275045232126	5580.887310018093	0	1395	1594
23	5975.742304156406	8733.390296921663	0	2183	13
24	3684.586746236368	4184.473834698494	0	1046	1269
25	4471.360533358906	8972.788544213343	0	2243	2042
26	5844.194620021481	8827.889140964046	0	1220	1461
27	5403.571556056517	2053.1614286224226	0	513	911
28	3965.641095221648	8392.58625643809	0	2098	1306
29	5178.102378016744	2797.0712409512066	1	699	340
30	5563.010887140506	8002.731522099593	1	1411	1391
31	1994.190932423412	4691.797676372969	1	1173	379
32	7092.927041617296	6895.493658769081	0	1171	1773
33	9745.675877907204	662.8982703511629	0	165	1299
34	2965.745531249604	424.1862982124998	1	106	1411
35	7136.302281483081	3317.854520912593	1	829	2191
36	7188.070181182014	4753.875228072473	1	1188	102
37	7877.712699869742	3042.1510850799477	1	760	711
38	352.892127383438	8170.457461774649	1	670	88
39	9996.998451289406	1890.9987993805157	0	472	279
40	4596.611426853307	512.8386445707413	1	128	869
41	5191.30911817177	3686.43590898874	0	214	1298
42	417.7860603518225	8581.417327580424	1	1072	104
43	5986.414488428624	921.8857471433628	0	1581	1496
44	4977.792550249062	4518.899610515226	1	1465	1244
45	9483.46624145706	3693.463847670226	1	1068	2371
46	8502.540112236822	4374.401016044894	0	1093	810
47	7197.187946829379	6783.700771613059	1	2276	1799
48	2553.948877783635	4856.021579551113	1	1214	1143
49	8555.20031285035	1662.4220801251402	1	415	420
