0	401.0283919733101	477.94691116227995	1	1	1	67.47631102242784
1	836.1654797420408	446.2218265806803	1	1	1	71.49961314052265
2	72.04524462008413	191.51508154002804	0	1	2	89.62683580446514
3	902.9206942249594	468.47356474165315	0	1	2	81.34719873718922
4	759.0290828244558	900.5351431985272	1	1	2	61.157365817595796
5	515.5886233148063	672.3628744382688	0	2	1	90.1806165547091
6	424.2430057855745	107.46952848319208	1	1	1	64.6748714817195
7	454.5444365494986	978.782980046708	0	1	1	77.46793827710184
8	339.8112145337141	573.6355114016106	0	1	1	87.68533909911102
9	505.5444998955091	669.014833298503	1	2	2	70.19234216758777
