0	4315.273226488742	693.5929063918362	1	2	5	159.32350000978786
1	1062.6477168233744	1427.6079528038958	1	2	4	166.87782931537143
2	3348.82881089882	3373.4566528838586	1	5	4	155.3016425420493
3	425.12929127576376	4607.778256831791	1	5	1	163.3316993279696
4	2411.4161860906947	3318.4026976817822	0	4	3	221.33910726315838
5	2255.94967632165	2110.118301982035	1	2	3	141.92518916536318
6	2675.271676986449	1610.5997185095255	1	1	3	141.761297959039
7	3225.377211096815	2621.062868516136	0	3	4	217.8072395790885
8	4822.891294754407	2887.315215792401	0	3	1	229.6480431512923
9	1400.3854526156151	3982.897575435936	1	5	1	172.90787179022254
