TS	X	Y
0	16	12
1	16	12
2	16	12
3	16	12
4	16	12
5	16	12
6	16	12
7	16	12
8	16	12
9	16	12
10	16	12
11	16	12
12	16	12
13	16	12
14	16	12
15	16	12
16	16	12
17	16	12
18	16	12
19	16	12
20	16	12
21	16	12
22	16	12
23	16	12
24	16	12
25	16	12
26	16	12
27	16	12
28	16	12
29	16	12
30	16	12
31	16	12
32	16	12
33	16	12
34	16	12
35	16	12
36	16	12
37	16	12
38	16	12
39	16	12
40	16	12
41	16	12
42	16	12
43	16	12
44	16	12
45	16	12
46	16	12
47	16	12
48	16	12
49	16	12
50	16	12
51	16	12
52	16	12
53	16	12
54	16	12
55	16	12
56	16	12
57	16	12
58	16	12
59	16	12
60	16	12
61	16	12
62	16	12
63	16	12
64	16	12
65	16	12
66	16	12
67	16	12
68	16	12
69	16	12
70	16	12
71	16	12
72	16	12
73	16	12
74	16	12
75	16	12
76	16	12
77	16	12
78	16	12
79	16	12
80	16	12
81	16	12
82	16	12
83	16	12
84	16	12
85	16	12
86	16	12
87	16	12
88	16	12
89	16	12
90	16	12
91	16	12
92	16	12
93	16	12
94	16	12
95	16	12
96	16	12
97	16	12
98	16	12
99	16	12
100	16	12
101	16	12
102	16	12
103	16	12
104	16	12
105	16	12
106	16	12
107	16	12
108	16	12
109	16	12
110	16	12
111	16	12
112	16	12
113	16	12
114	16	12
115	16	12
116	16	12
117	16	12
118	16	12
119	16	12
120	16	12
121	16	12
122	16	12
123	16	12
124	16	12
125	16	12
126	16	12
127	16	12
128	16	12
129	16	12
130	16	12
131	16	12
132	16	12
133	16	12
134	16	12
135	16	12
136	16	12
137	16	12
138	16	12
139	16	12
140	16	12
141	16	12
142	16	12
143	16	12
144	16	12
145	16	12
146	16	12
147	16	12
148	16	12
149	16	12
150	16	12
151	16	12
152	16	12
153	16	12
154	16	12
155	16	12
156	16	12
157	16	12
158	16	12
159	16	12
160	16	12
161	16	12
162	16	12
163	16	12
164	16	12
165	16	12
166	16	12
167	16	12
168	16	12
169	16	12
170	16	12
171	16	12
172	16	12
173	16	12
174	16	12
175	16	12
176	16	12
177	16	12
178	16	12
179	16	12
180	16	12
181	16	12
182	16	12
183	16	12
184	16	12
185	16	12
186	16	12
187	16	12
188	16	12
189	16	12
190	16	12
191	16	12
192	16	12
193	16	12
194	16	12
195	16	12
196	16	12
197	16	12
198	16	12
199	16	12
200	16	12
201	16	12
202	16	12
203	16	12
204	16	12
205	16	12
206	16	12
207	16	12
208	16	12
209	16	12
210	16	12
211	16	12
212	16	12
213	16	12
214	16	12
215	16	12
216	16	12
217	16	12
218	16	12
219	16	12
220	16	12
221	16	12
222	16	12
223	16	12
224	16	12
225	16	12
226	16	12
227	16	12
228	16	12
229	16	12
230	16	12
231	16	12
232	16	12
233	16	12
234	16	12
235	16	12
236	16	12
237	16	12
238	16	12
239	16	12
240	16	12
241	16	12
242	16	12
243	16	12
244	16	12
245	16	12
246	16	12
247	16	12
248	16	12
249	16	12
